timestamp,raw_response
2025-08-19 13:01:12,"{
  ""stock_code"": ""RELIANCE"",
  ""instrument_token"": 128083204,
  ""support"": 1382.9,
  ""resistance"": 1415.6,
  ""volume_threshold"": 9315972,
  ""bollinger"": {
    ""mid_price"": 1414.33,
    ""upper_band"": 1415.63,
    ""lower_band"": 1413.03
  },
  ""macd"": {
    ""signal_line"": -0.040406880865507935,
    ""histogram"": -0.08515849100191596,
    ""ma_fast"": 1414.3111111111111,
    ""ma_slow"": 1414.33,
    ""ma_signal"": -0.040406880865507935
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Resistance updated to 1415.6 based on recent 1-minute candle high breaking previous resistance of 1395.0."",
    ""Bollinger bands updated to reflect recent price consolidation around 1414.33 mid price with tight upper and lower bands."",
    ""MACD values updated to reflect recent negative histogram and signal line indicating weakening momentum."",
    ""Support remains at 1382.9 as recent lows have not breached this level."",
    ""Volume threshold unchanged due to no significant volume breakout in recent data."",
    ""ADX threshold and period unchanged as ADX remains above threshold indicating trend presence but no major change."",
    ""Signal set to Hold as price broke resistance but momentum indicators show weakening strength and volume is low.""
  ],
  ""last_updated"": ""2025-08-19 13:05:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:01:37,"{
  ""stock_code"": ""RELIANCE"",
  ""instrument_token"": 128083204,
  ""support"": 1382.9,
  ""resistance"": 1415.6,
  ""volume_threshold"": 9315972,
  ""bollinger"": {
    ""mid_price"": 1414.33,
    ""upper_band"": 1415.63,
    ""lower_band"": 1413.03
  },
  ""macd"": {
    ""signal_line"": -0.040406880865507935,
    ""histogram"": -0.08515849100191596,
    ""ma_fast"": 1414.3111111111111,
    ""ma_slow"": 1414.33,
    ""ma_signal"": -0.040406880865507935
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Resistance updated to 1415.6 based on recent 1-minute candle high breaking previous resistance of 1395.0."",
    ""Bollinger bands updated to reflect recent price consolidation around 1414.33 mid price with tight upper and lower bands."",
    ""MACD values updated to reflect recent negative histogram and signal line indicating weakening momentum."",
    ""Support remains at 1382.9 as recent lows have not breached this level."",
    ""Volume threshold unchanged due to no significant volume breakout in recent data."",
    ""ADX threshold and period unchanged as ADX remains above threshold indicating trend presence but no major change."",
    ""Signal set to Hold as price broke resistance but momentum indicators show weakening strength and volume is low.""
  ],
  ""last_updated"": ""2025-08-19 13:05:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:01:59,"{
  ""stock_code"": ""RELIANCE"",
  ""instrument_token"": 128083204,
  ""support"": 1382.9,
  ""resistance"": 1415.6,
  ""volume_threshold"": 9315972,
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""reason"": [
    ""Resistance remains at 1415.6 as recent 1-minute candle high confirms previous breakout level."",
    ""Support remains at 1382.9 as recent lows have not breached this level in both historical and recent data."",
    ""Volume threshold unchanged due to no significant volume breakout in recent 1-minute candles."",
    ""ADX parameters unchanged as ADX remains above threshold indicating trend presence but no major change."",
    ""Signal set to Hold as price broke resistance but momentum indicators (MACD histogram negative) show weakening strength and volume is low.""
  ],
  ""last_updated"": ""2025-08-19 13:05:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:02:18,"{
  ""stock_code"": ""RELIANCE"",
  ""instrument_token"": 128083204,
  ""support"": 1382.9,
  ""resistance"": 1415.6,
  ""volume_threshold"": 9315972,
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""reason"": [
    ""Resistance remains at 1415.6 as recent 1-minute candle high (1414.5) is just below resistance, showing no breakout."",
    ""Support remains at 1382.9 as recent lows have not breached this level in both historical and recent data."",
    ""Volume threshold unchanged due to no significant volume breakout in recent 1-minute candles (volume 712 is low)."",
    ""ADX parameters unchanged as ADX remains above threshold indicating trend presence but no major change."",
    ""Signal set to Hold as price is below resistance with weakening MACD histogram and low volume, indicating no strong buy or sell momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:10:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:02:41,"{
  ""stock_code"": ""RELIANCE"",
  ""instrument_token"": 128083204,
  ""support"": 1382.9,
  ""resistance"": 1415.6,
  ""volume_threshold"": 9315972,
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""reason"": [
    ""Resistance remains at 1415.6 as recent 1-minute candle high (1414.5) is just below resistance, showing no breakout."",
    ""Support remains at 1382.9 as recent lows have not breached this level in both historical and recent data."",
    ""Volume threshold unchanged due to no significant volume breakout in recent 1-minute candles (volume 712 is low)."",
    ""ADX parameters unchanged as ADX remains above threshold indicating trend presence but no major change."",
    ""Signal set to Hold as price is below resistance with weakening MACD histogram and low volume, indicating no strong buy or sell momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:10:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:03:07,"{
  ""stock_code"": ""RELIANCE"",
  ""instrument_token"": 128083204,
  ""support"": 1382.9,
  ""resistance"": 1415.6,
  ""volume_threshold"": 9315972,
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""reason"": [
    ""Resistance remains at 1415.6 as recent 1-minute candle high (1414.5) is just below resistance, showing no breakout."",
    ""Support remains at 1382.9 as recent lows have not breached this level in both historical and recent data."",
    ""Volume threshold unchanged due to no significant volume breakout in recent 1-minute candles (volume 712 is low)."",
    ""ADX parameters unchanged as ADX remains above threshold indicating trend presence but no major change."",
    ""Signal set to Hold as price is below resistance with weakening MACD histogram and low volume, indicating no strong buy or sell momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:10:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:03:29,"{
  ""stock_code"": ""RELIANCE"",
  ""instrument_token"": 128083204,
  ""support"": 1382.9,
  ""resistance"": 1415.6,
  ""volume_threshold"": 9315972,
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""reason"": [
    ""Resistance remains at 1415.6 as recent 1-minute candle high (1414.5) is just below resistance, showing no breakout."",
    ""Support remains at 1382.9 as recent lows have not breached this level in both historical and recent data."",
    ""Volume threshold unchanged due to no significant volume breakout in recent 1-minute candles (volume 28 is very low)."",
    ""ADX parameters unchanged as ADX remains above threshold indicating trend presence but no major change."",
    ""Signal set to Hold as price is below resistance with weakening MACD histogram and low volume, indicating no strong buy or sell momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:15:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:03:51,"{
  ""stock_code"": ""RELIANCE"",
  ""instrument_token"": 128083204,
  ""support"": 1382.9,
  ""resistance"": 1415.6,
  ""volume_threshold"": 9315972,
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""reason"": [
    ""Resistance remains at 1415.6 as recent 1-minute candle high (1414.5) is just below resistance, showing no breakout."",
    ""Support remains at 1382.9 as recent lows have not breached this level in both historical and recent data."",
    ""Volume threshold unchanged due to no significant volume breakout in recent 1-minute candles (volume 28 is very low)."",
    ""ADX parameters unchanged as ADX remains above threshold indicating trend presence but no major change."",
    ""Signal set to Hold as price is below resistance with weakening MACD histogram and low volume, indicating no strong buy or sell momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:15:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:04:13,"{
  ""stock_code"": ""RELIANCE"",
  ""instrument_token"": 128083204,
  ""support"": 1382.9,
  ""resistance"": 1415.7,
  ""volume_threshold"": 9315972,
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""reason"": [
    ""Resistance updated to 1415.7 based on recent 1-minute candle high breakout at 1414.5 and 1415.4 levels, indicating a new short-term resistance."",
    ""Support remains at 1382.9 as recent lows have not breached this level in both historical and recent data."",
    ""Volume threshold unchanged due to no significant volume breakout in recent 1-minute candles (volumes remain low)."",
    ""ADX parameters unchanged as ADX remains above threshold indicating trend presence but no major change."",
    ""Signal set to Hold as price is near resistance with weakening MACD histogram and low volume, indicating no strong buy or sell momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:15:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:04:32,"{
  ""stock_code"": ""RELIANCE"",
  ""instrument_token"": 128083204,
  ""support"": 1382.9,
  ""resistance"": 1415.7,
  ""volume_threshold"": 9315972,
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""reason"": [
    ""Resistance remains at 1415.7 as recent 1-minute candles show prices testing but not breaking above this level."",
    ""Support remains at 1382.9 as recent lows have not breached this level in both historical and recent data."",
    ""Volume threshold unchanged due to no significant volume breakout in recent 1-minute candles (volumes remain low)."",
    ""ADX parameters unchanged as ADX remains above threshold indicating trend presence but no major change."",
    ""Signal set to Hold as price is near resistance with weakening MACD histogram and low volume, indicating no strong buy or sell momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:15:00"",
  ""signal"": ""Hold""
}"
