timestamp,raw_response
2025-08-19 13:01:22,"{
  ""stock_code"": ""JIOFIN"",
  ""instrument_token"": 4644609,
  ""support"": 326.55,
  ""resistance"": 332.6,
  ""volume_threshold"": 11363627,
  ""bollinger"": {
    ""mid_price"": 328.6,
    ""upper_band"": 337.42,
    ""lower_band"": 306.35
  },
  ""macd"": {
    ""signal_line"": 4.16,
    ""histogram"": -0.1,
    ""ma_fast"": 328.31,
    ""ma_slow"": 321.9,
    ""ma_signal"": 328.31
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a stable close around 330.65, with no significant breakout beyond resistance at 332.6."",
    ""Volume remains consistent with recent levels, indicating steady activity."",
    ""Bollinger Bands are stable, showing no volatility breakout."",
    ""MACD remains near zero, indicating neutral momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:00:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:01:49,"{
  ""stock_code"": ""JIOFIN"",
  ""instrument_token"": 4644609,
  ""support"": 326.55,
  ""resistance"": 332.6,
  ""volume_threshold"": 11363627,
  ""bollinger"": {
    ""mid_price"": 328.6,
    ""upper_band"": 337.42,
    ""lower_band"": 306.35
  },
  ""macd"": {
    ""signal_line"": 4.16,
    ""histogram"": -0.1,
    ""ma_fast"": 328.31,
    ""ma_slow"": 321.9,
    ""ma_signal"": 328.31
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a stable close around 330.65, with no significant breakout beyond resistance at 332.6."",
    ""Volume remains consistent with recent levels, indicating steady activity."",
    ""Bollinger Bands are stable, showing no volatility breakout."",
    ""MACD remains near zero, indicating neutral momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:00:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:02:08,"{
  ""stock_code"": ""JIOFIN"",
  ""instrument_token"": 4644609,
  ""support"": 326.55,
  ""resistance"": 332.6,
  ""volume_threshold"": 11363627,
  ""bollinger"": {
    ""mid_price"": 328.6,
    ""upper_band"": 337.42,
    ""lower_band"": 306.35
  },
  ""macd"": {
    ""signal_line"": 4.16,
    ""histogram"": -0.1,
    ""ma_fast"": 328.31,
    ""ma_slow"": 321.9,
    ""ma_signal"": 328.31
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a stable close around 330.65, with no significant breakout beyond resistance at 332.6."",
    ""Volume remains consistent with recent levels, indicating steady activity."",
    ""Bollinger Bands are stable, showing no volatility breakout."",
    ""MACD remains near zero, indicating neutral momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:00:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:02:31,"{
  ""stock_code"": ""JIOFIN"",
  ""instrument_token"": 4644609,
  ""support"": 326.55,
  ""resistance"": 332.6,
  ""volume_threshold"": 11363627,
  ""bollinger"": {
    ""mid_price"": 330.65,
    ""upper_band"": 337.57,
    ""lower_band"": 323.73
  },
  ""macd"": {
    ""signal_line"": 4.16,
    ""histogram"": 0.003,
    ""ma_fast"": 330.66,
    ""ma_slow"": 330.65,
    ""ma_signal"": 330.66
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a tight consolidation around 330.65 with no clear breakout beyond resistance at 332.6."",
    ""Volume remains steady, indicating no significant change in activity."",
    ""Bollinger Bands are stable with slight narrowing, suggesting low volatility but no breakout."",
    ""MACD remains near zero, indicating neutral momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:00:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:02:55,"{
  ""stock_code"": ""JIOFIN"",
  ""instrument_token"": 4644609,
  ""support"": 330.5,
  ""resistance"": 332.6,
  ""volume_threshold"": 11363627,
  ""bollinger"": {
    ""mid_price"": 330.65,
    ""upper_band"": 337.57,
    ""lower_band"": 323.73
  },
  ""macd"": {
    ""signal_line"": 4.16,
    ""histogram"": 0.003,
    ""ma_fast"": 330.66,
    ""ma_slow"": 330.65,
    ""ma_signal"": 330.66
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a tight consolidation around 330.65 with no clear breakout beyond resistance at 332.6."",
    ""Volume remains steady, indicating no significant change in activity."",
    ""Bollinger Bands are stable with slight narrowing, suggesting low volatility but no breakout."",
    ""MACD remains near zero, indicating neutral momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:00:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:03:20,"{
  ""stock_code"": ""JIOFIN"",
  ""instrument_token"": 4644609,
  ""support"": 330.5,
  ""resistance"": 332.6,
  ""volume_threshold"": 11363627,
  ""bollinger"": {
    ""mid_price"": 330.65,
    ""upper_band"": 337.57,
    ""lower_band"": 323.73
  },
  ""macd"": {
    ""signal_line"": 4.16,
    ""histogram"": 0.003,
    ""ma_fast"": 330.66,
    ""ma_slow"": 330.65,
    ""ma_signal"": 330.66
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a tight consolidation around 330.65 with no clear breakout beyond resistance at 332.6."",
    ""Volume remains steady, indicating no significant change in activity."",
    ""Bollinger Bands are stable with slight narrowing, suggesting low volatility but no breakout."",
    ""MACD remains near zero, indicating neutral momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:00:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:03:40,"{
  ""stock_code"": ""JIOFIN"",
  ""instrument_token"": 4644609,
  ""support"": 330.5,
  ""resistance"": 332.6,
  ""volume_threshold"": 11363627,
  ""bollinger"": {
    ""mid_price"": 330.65,
    ""upper_band"": 337.57,
    ""lower_band"": 323.73
  },
  ""macd"": {
    ""signal_line"": 4.16,
    ""histogram"": 0.003,
    ""ma_fast"": 330.66,
    ""ma_slow"": 330.65,
    ""ma_signal"": 330.66
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a tight consolidation around 330.65 with no clear breakout beyond resistance at 332.6."",
    ""Volume remains steady, indicating no significant change in activity."",
    ""Bollinger Bands are stable with slight narrowing, suggesting low volatility but no breakout."",
    ""MACD remains near zero, indicating neutral momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:00:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:04:04,"{
  ""stock_code"": ""JIOFIN"",
  ""instrument_token"": 4644609,
  ""support"": 330.5,
  ""resistance"": 332.6,
  ""volume_threshold"": 11363627,
  ""bollinger"": {
    ""mid_price"": 330.65,
    ""upper_band"": 337.57,
    ""lower_band"": 323.73
  },
  ""macd"": {
    ""signal_line"": 4.16,
    ""histogram"": 0.003,
    ""ma_fast"": 330.66,
    ""ma_slow"": 330.65,
    ""ma_signal"": 330.66
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a tight consolidation around 330.65 with no clear breakout beyond resistance at 332.6."",
    ""Volume remains steady, indicating no significant change in activity."",
    ""Bollinger Bands are stable with slight narrowing, suggesting low volatility but no breakout."",
    ""MACD remains near zero, indicating neutral momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:00:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:04:23,"{
  ""stock_code"": ""JIOFIN"",
  ""instrument_token"": 4644609,
  ""support"": 330.5,
  ""resistance"": 332.6,
  ""volume_threshold"": 11363627,
  ""bollinger"": {
    ""mid_price"": 330.65,
    ""upper_band"": 337.57,
    ""lower_band"": 323.73
  },
  ""macd"": {
    ""signal_line"": 4.16,
    ""histogram"": 0.003,
    ""ma_fast"": 330.66,
    ""ma_slow"": 330.65,
    ""ma_signal"": 330.66
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a tight consolidation around 330.65 with no clear breakout beyond resistance at 332.6."",
    ""Volume remains steady, indicating no significant change in activity."",
    ""Bollinger Bands are stable with slight narrowing, suggesting low volatility but no breakout."",
    ""MACD remains near zero, indicating neutral momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:00:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:04:45,"{
  ""stock_code"": ""JIOFIN"",
  ""instrument_token"": 4644609,
  ""support"": 330.5,
  ""resistance"": 332.6,
  ""volume_threshold"": 11363627,
  ""bollinger"": {
    ""mid_price"": 330.65,
    ""upper_band"": 337.57,
    ""lower_band"": 323.73
  },
  ""macd"": {
    ""signal_line"": 4.16,
    ""histogram"": 0.003,
    ""ma_fast"": 330.66,
    ""ma_slow"": 330.65,
    ""ma_signal"": 330.66
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show a slight upward movement with close at 330.55, near support at 330.5."",
    ""No significant breakout beyond resistance at 332.6 observed in recent data."",
    ""Bollinger Bands remain stable with slight narrowing, indicating low volatility."",
    ""MACD remains near zero, indicating neutral momentum.""
  ],
  ""last_updated"": ""2025-08-19 13:00:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:06:14,"{
  ""stock_code"": ""JIOFIN"",
  ""instrument_token"": 4644609,
  ""support"": 330.5,
  ""resistance"": 332.6,
  ""volume_threshold"": 11363627,
  ""bollinger"": {
    ""mid_price"": 330.65,
    ""upper_band"": 337.57,
    ""lower_band"": 323.73
  },
  ""macd"": {
    ""signal_line"": 4.16,
    ""histogram"": 0.003,
    ""ma_fast"": 330.66,
    ""ma_slow"": 330.65,
    ""ma_signal"": 330.66
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Recent candles show consolidation around support at 330.5 with no clear breakout beyond resistance at 332.6."",
    ""No significant change in trend or volatility observed in recent data."",
    ""Indicators remain neutral with MACD near zero and ADX below 20, indicating lack of strong trend."",
    ""Support and resistance levels remain valid; no justification for adjustment.""
  ],
  ""last_updated"": ""2025-08-19 13:00:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:16:13,"{
  ""stock_code"": ""JIOFIN"",
  ""instrument_token"": 4644609,
  ""support"": 326.55,
  ""resistance"": 333.7,
  ""volume_threshold"": 11363627,
  ""bollinger"": {
    ""mid_price"": 330.63,
    ""upper_band"": 330.76,
    ""lower_band"": 330.49
  },
  ""macd"": {
    ""signal_line"": 4.16,
    ""histogram"": -0.0159,
    ""ma_fast"": 328.31,
    ""ma_slow"": 321.9,
    ""ma_signal"": 328.31
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Resistance maintained at 333.7 from recent high breakout."",
    ""Support level unchanged at 326.55 as no breakdown observed."",
    ""Volume threshold maintained at recent peak volume of 11363627."",
    ""Bollinger Bands updated to recent 1-minute data: mid 330.63, upper 330.76, lower 330.49 indicating tight range consolidation."",
    ""MACD histogram slightly improved to -0.0159 from -0.1, showing minor bullish momentum but no strong signal."",
    ""ADX threshold and period unchanged as ADX remains below 20 indicating weak trend.""
  ],
  ""last_updated"": ""2025-08-19 13:10:00"",
  ""signal"": ""Hold""
}"
2025-08-19 13:18:14,"{
  ""stock_code"": ""JIOFIN"",
  ""instrument_token"": 4644609,
  ""support"": 326.55,
  ""resistance"": 333.7,
  ""volume_threshold"": 11363627,
  ""bollinger"": {
    ""mid_price"": 330.64,
    ""upper_band"": 330.79,
    ""lower_band"": 330.49
  },
  ""macd"": {
    ""signal_line"": 4.16,
    ""histogram"": -0.0159,
    ""ma_fast"": 328.31,
    ""ma_slow"": 321.9,
    ""ma_signal"": 328.31
  },
  ""adx"": {
    ""period"": 14,
    ""threshold"": 20
  },
  ""moving_averages"": {
    ""ma_fast"": 9,
    ""ma_slow"": 20
  },
  ""inside_bar"": {
    ""lookback"": 1
  },
  ""candle"": {
    ""min_body_percent"": 0.7
  },
  ""reason"": [
    ""Support level unchanged at 326.55 as no breakdown observed in recent data."",
    ""Resistance level maintained at 333.7 as price remains below recent highs."",
    ""Volume threshold maintained at 11363627, matching recent peak volume."",
    ""Bollinger Bands updated to recent 1-minute data: mid 330.64, upper 330.79, lower 330.49 indicating slight widening but still tight consolidation."",
    ""MACD histogram remains slightly negative at -0.0159, showing minor bullish momentum but no strong signal."",
    ""ADX threshold and period unchanged as ADX remains below 20 indicating weak trend strength."",
    ""Price near upper Bollinger Band with no breakout, indicating consolidation."",
    ""Recent volume and price action do not justify changes in support, resistance, or volume threshold.""
  ],
  ""last_updated"": ""2025-08-19 13:20:00"",
  ""signal"": ""Hold""
}"
